x1,x2,x3,x4,x5,x6,x7
4.851982832949724e-5,7.671229549813476e-5,0.00010633326548921382,0.00013063709914446156,0.00015036576117555072,0.00022129580196730259,0.0004427146468540663
7.671229549813476e-5,0.00012246510667005995,0.00017104516632909317,0.00021116936014618068,0.0002438686522403857,0.0003620746045056376,0.0007615823153183484
0.00010633326548921382,0.00017104516632909317,0.00024043973056102135,0.00029813916046166614,0.00034535313264188696,0.0005170031559279079,0.001142382130482454
0.00013063709914446156,0.00021116936014618068,0.00029813916046166614,0.0003708183236094372,0.0004304790291562918,0.0006483586613030714,0.0014871332204128538
0.00015036576117555072,0.0002438686522403857,0.00034535313264188696,0.0004304790291562918,0.0005005248468963698,0.0007572128348433083,0.0017858251790168291
0.00022129580196730259,0.0003620746045056376,0.0005170031559279079,0.0006483586613030714,0.0007572128348433083,0.0011602843520620305,0.002968862889392437
0.0004427146468540663,0.0007615823153183484,0.001142382130482454,0.0014871332204128538,0.0017858251790168291,0.002968862889392437,0.012302945493798621
4.661576687247016e-5,7.389914222689544e-5,0.00010262517588516882,0.00012622996451020123,0.00014541043847735564,0.00021448180291397368,0.00043611976476139945
7.389914222689544e-5,0.00011827189275929419,0.00016546688933304627,0.00020449569123419,0.00023632973900860913,0.0003515742958290422,0.0007502253240674183
0.00010262517588516882,0.00016546688933304627,0.00023294296986009141,0.0002891032020237713,0.0003350911242912213,0.0005024989562946772,0.0011246874709373881
0.00012622996451020123,0.00020449569123419,0.0002891032020237713,0.00035986794548426883,0.0004179951991832231,0.0006305339430787537,0.00146395695757987
0.00014541043847735564,0.00023632973900860913,0.0003350911242912213,0.0004179951991832231,0.000486255078559442,0.0007367001954556225,0.0017583663301511717
0.00021448180291397368,0.0003515742958290422,0.0005024989562946772,0.0006305339430787537,0.0007367001954556225,0.0011303397285352893,0.0029293240334389496
0.00043611976476139945,0.0007502253240674183,0.0011246874709373881,0.00146395695757987,0.0017583663301511717,0.0029293240334389496,0.012550580099378934
4.045382137933548e-5,6.423358900075925e-5,8.934533163441343e-5,0.00011004431196127641,0.00012690446455736453,0.00018788399670152363,0.0003978105920966179
6.423358900075925e-5,0.00010293363229147899,0.00014419974415285294,0.0001784255801508642,0.00020640813595831602,0.0003081486765265167,0.0006840355825008533
8.934533163441343e-5,0.00014419974415285294,0.00020322505732519368,0.0002524882827839997,0.00029292254330894393,0.00044075916698964774,0.0010259082639587122
0.00011004431196127641,0.0001784255801508642,0.0002524882827839997,0.0003146034066971233,0.0003657468882116659,0.000553601725904265,0.0013378325528715278
0.00012690446455736453,0.00020640813595831602,0.00029292254330894393,0.0003657468882116659,0.0004258546149475888,0.0006474426624089314,0.0016106744799483106
0.00018788399670152363,0.0003081486765265167,0.00044075916698964774,0.000553601725904265,0.0006474426624089314,0.0009974372796036223,0.0027153475101648894
0.0003978105920966179,0.0006840355825008533,0.0010259082639587122,0.0013378325528715278,0.0016106744799483106,0.0027153475101648894,0.013221290360217944
3.493920482205162e-5,5.570201390891993e-5,7.770967260704791e-5,9.591018968965676e-5,0.00011077328193367183,0.0001647705744554531,0.0003646276702483299
5.570201390891993e-5,8.962727035002367e-5,0.00012592952632269278,0.00015613585916905918,0.00018089525787653367,0.000271323313867641,0.0006292649438416352
7.770967260704791e-5,0.00012592952632269278,0.00017798312749082708,0.00022156240830888986,0.000257421610246139,0.00038912541892578765,0.0009459135958029132
9.591018968965676e-5,0.00015613585916905918,0.00022156240830888986,0.0002766007863090701,0.00032203219653550004,0.0004896774982962113,0.0012362765953948974
0.00011077328193367183,0.00018089525787653367,0.000257421610246139,0.00032203219653550004,0.00037549746382251954,0.0005735350146050589,0.00149181787196766
0.0001647705744554531,0.000271323313867641,0.00038912541892578765,0.0004896774982962113,0.0005735350146050589,0.0008880163475273877,0.0025415423828084507
0.0003646276702483299,0.0006292649438416352,0.0009459135958029132,0.0012362765953948974,0.00149181787196766,0.0025415423828084507,0.01401898486752077
1.4974783355320251e-5,2.5123995709140613e-5,3.622560372919983e-5,4.5591468911637076e-5,5.333519668169012e-5,8.198250496215782e-5,0.0002149519297345298
2.5123995709140613e-5,4.272914949303295e-5,6.221617655202844e-5,7.877892325224017e-5,9.253426776413396e-5,0.00014374073730613203,0.00039679632437546674
3.622560372919983e-5,6.221617655202844e-5,9.12767012388726e-5,0.00011614717242948523,0.0001368911160270905,0.00021459226408438857,0.0006214821142509489
4.5591468911637076e-5,7.877892325224017e-5,0.00011614717242948523,0.00014829716709846672,0.00017520678597515368,0.0002765282351235863,0.0008324979482029658
5.333519668169012e-5,9.253426776413396e-5,0.0001368911160270905,0.00017520678597515368,0.00020736632925528415,0.0003289735245498074,0.00102173512851687
8.198250496215782e-5,0.00014374073730613203,0.00021459226408438857,0.0002765282351235863,0.0003289735245498074,0.000530173928579765,0.001826849047273617
0.0002149519297345298,0.00039679632437546674,0.0006214821142509489,0.0008324979482029658,0.00102173512851687,0.001826849047273617,0.012945528066340065
5.823007615497922e-6,1.058912205679378e-5,1.6033474308157766e-5,2.0746249205756116e-5,2.470304761079586e-5,3.966018564584392e-5,0.00012475669010140615
1.058912205679378e-5,1.9610656637355567e-5,3.006466411166373e-5,3.919276448721933e-5,4.6895917198266065e-5,7.622051947865567e-5,0.00025263999262473233
1.6033474308157766e-5,3.006466411166373e-5,4.651151498902893e-5,6.098262554095619e-5,7.325229849185341e-5,0.0001202721527665665,0.00041763125148733493
2.0746249205756116e-5,3.919276448721933e-5,6.098262554095619e-5,8.026619083905873e-5,9.66788634411288e-5,0.00015993073911693613,0.0005767430364276971
2.470304761079586e-5,4.6895917198266065e-5,7.325229849185341e-5,9.66788634411288e-5,0.00011667886573004711,0.00019411972256564455,0.0007220637204068591
3.966018564584392e-5,7.622051947865567e-5,0.0001202721527665665,0.00015993073911693613,0.00019411972256564455,0.0003286731388215476,0.001359900531933349
0.00012475669010140615,0.00025263999262473233,0.00041763125148733493,0.0005767430364276971,0.0007220637204068591,0.001359900531933349,0.011549173834736805
4.546503679980363e-6,8.364153283959449e-6,1.2756363713157519e-5,1.6574145660738646e-5,1.9787211468044487e-5,3.197256538319741e-5,0.00010270908405456418
8.364153283959449e-6,1.5712008506205344e-5,2.4307520460820535e-5,3.18543781650295e-5,3.8243520368980124e-5,6.267146831219515e-5,0.00021353599363049973
1.2756363713157519e-5,2.4307520460820535e-5,3.8002464677942574e-5,5.013411070464522e-5,6.0460843040111984e-5,0.00010024700788341087,0.00035983481705070407
1.6574145660738646e-5,3.18543781650295e-5,5.013411070464522e-5,6.643592668570377e-5,8.037349780059443e-5,0.00013441734063635667,0.0005030626987414359
1.9787211468044487e-5,3.8243520368980124e-5,6.0460843040111984e-5,8.037349780059443e-5,9.745777229318527e-5,0.00016405734055769487,0.0006351093628288259
3.197256538319741e-5,6.267146831219515e-5,0.00010024700788341087,0.00013441734063635667,0.00016405734055769487,0.00028172169332645936,0.001222075986809407
0.00010270908405456418,0.00021353599363049973,0.00035983481705070407,0.0005030626987414359,0.0006351093628288259,0.001222075986809407,0.010687996832659625
8.53480242376231e-6,1.4763602422973943e-5,2.1701714194571993e-5,2.7617309805698748e-5,3.2538590229071244e-5,5.089586471070024e-5,0.00014225344068143956
1.4763602422973943e-5,2.6006571186879758e-5,3.8728502404293826e-5,4.9681660811399e-5,5.884675175051531e-5,9.331026773532661e-5,0.00027763778006015044
2.1701714194571993e-5,3.8728502404293826e-5,5.825443846303611e-5,7.521858606043203e-5,8.94931182879051e-5,0.0001435970404158082,0.0004526184943196472
2.7617309805698748e-5,4.9681660811399e-5,7.521858606043203e-5,9.755889213005358e-5,0.00011644250543000688,0.0001884912964703669,0.0006219544865236779
3.2538590229071244e-5,5.884675175051531e-5,8.94931182879051e-5,0.00011644250543000688,0.0001393034051619043,0.0002269983829115712,0.0007766174558254029
5.089586471070024e-5,9.331026773532661e-5,0.0001435970404158082,0.0001884912964703669,0.0002269983829115712,0.00037736319098765833,0.0014504899704383225
0.00014225344068143956,0.00027763778006015044,0.0004526184943196472,0.0006219544865236779,0.0007766174558254029,0.0014504899704383225,0.01098141527940703
1.7424422873512433e-5,2.8571342661544543e-5,4.060824354348414e-5,5.067658840846685e-5,5.895500564605726e-5,8.931405312815069e-5,0.000214722730295785
2.8571342661544543e-5,4.7522037385115284e-5,6.827553630806281e-5,8.579046254068966e-5,0.00010026925736025682,0.00015376815794357113,0.0003937248894929721
4.060824354348414e-5,6.827553630806281e-5,9.896262349571688e-5,0.00012508888937281753,0.0001468044467755657,0.0002276689873400694,0.0006195104404679463
5.067658840846685e-5,8.579046254068966e-5,0.00012508888937281753,0.00015877298382414265,0.00018689362894714072,0.00029228164837272175,0.0008341867472205764
5.895500564605726e-5,0.00010026925736025682,0.0001468044467755657,0.00018689362894714072,0.00022047594796328662,0.0003469753602007571,0.0010274656941891142
8.931405312815069e-5,0.00015376815794357113,0.0002276689873400694,0.00029228164837272175,0.0003469753602007571,0.0005563781359407184,0.001846695607323364
0.000214722730295785,0.0003937248894929721,0.0006195104404679463,0.0008341867472205764,0.0010274656941891142,0.001846695607323364,0.011815967466810726
2.783640171029006e-5,4.423707698708723e-5,6.159811955696428e-5,7.593957058252997e-5,8.76405087029245e-5,0.0001300715010449925,0.0002816147885185583
4.423707698708723e-5,7.108955992803799e-5,9.987536588979263e-5,0.00012384985418247848,0.00014350783413528327,0.00021529684927087194,0.0004957660266157151
6.159811955696428e-5,9.987536588979263e-5,0.00014140826595022447,0.0001762928738519674,0.00020504819006671442,0.0003108572965626528,0.000761800772735622
7.593957058252997e-5,0.00012384985418247848,0.0001762928738519674,0.00022063095139704972,0.00025733420174106365,0.0003932264129232876,0.0010116696146466105
8.76405087029245e-5,0.00014350783413528327,0.00020504819006671442,0.00025733420174106365,0.00030075884328214836,0.00046231978040700604,0.0012344349187494359
0.0001300715010449925,0.00021529684927087194,0.0003108572965626528,0.0003932264129232876,0.00046231978040700604,0.0007233344058035347,0.002162173392299604
0.0002816147885185583,0.0004957660266157151,0.000761800772735622,0.0010116696146466105,0.0012344349187494359,0.002162173392299604,0.012429194095924825
2.6889528870149077e-5,4.2617782235077794e-5,5.924371835123085e-5,7.296763947649722e-5,8.416006981863692e-5,0.00012472599514154955,0.0002688717624949389
4.2617782235077794e-5,6.828809615105886e-5,9.576925660353944e-5,0.00011864164306524825,0.00013738913581389254,0.0002058240246074928,0.00047234983316520133
5.924371835123085e-5,9.576925660353944e-5,0.00013535576918505076,0.0001685894821985935,0.0001959776849512101,0.0002967346865208726,0.0007261003046282655
7.296763947649722e-5,0.00011864164306524825,0.0001685894821985935,0.00021080584288266457,0.00024574947864520466,0.0003751267919572221,0.0009654069470236878
8.416006981863692e-5,0.00013738913581389254,0.0001959776849512101,0.00024574947864520466,0.00028708694632234913,0.0004409110219852181,0.0011794252705609912
0.00012472599514154955,0.0002058240246074928,0.0002967346865208726,0.0003751267919572221,0.0004409110219852181,0.0006896300222693736,0.0020756145810447114
0.0002688717624949389,0.00047234983316520133,0.0007261003046282655,0.0009654069470236878,0.0011794252705609912,0.0020756145810447114,0.012398794525190469
2.44320168197704e-5,3.872448323856159e-5,5.383500485733413e-5,6.630511765387197e-5,7.647125226481248e-5,0.00011328820928411321,0.0002423330560217333
3.872448323856159e-5,6.209134208792328e-5,8.713572873449831e-5,0.00010798836384561666,0.00012508014752923857,0.00018745136085023225,0.0004286585943140763
5.383500485733413e-5,8.713572873449831e-5,0.00012331009897356349,0.00015371467418913301,0.00017878209095850803,0.00027102642568403306,0.0006639282918094605
6.630511765387197e-5,0.00010798836384561666,0.00015371467418913301,0.00019243120049382108,0.00022450296394799577,0.00034333605184760815,0.0008876347774105893
7.647125226481248e-5,0.00012508014752923857,0.00017878209095850803,0.00022450296394799577,0.00026251550544523125,0.0004041223281427334,0.0010885682544666418
0.00011328820928411321,0.00018745136085023225,0.00027102642568403306,0.00034333605184760815,0.0004041223281427334,0.0006344167059246467,0.0019338138428033039
0.0002423330560217333,0.0004286585943140763,0.0006639282918094605,0.0008876347774105893,0.0010885682544666418,0.0019338138428033039,0.011700840901116744
1.691184927675631e-5,2.710435568706791e-5,3.795328664726857e-5,4.6928976865279675e-5,5.425118677281625e-5,8.076388359986012e-5,0.00017256905888670166
2.710435568706791e-5,4.4106130056866854e-5,6.253024349280323e-5,7.794677886450967e-5,9.060792778285843e-5,0.0001368786024778935,0.00031698491718356214
3.795328664726857e-5,6.253024349280323e-5,8.963909735004826e-5,0.00011259851088783614,0.00013159301253533624,0.0002017201070563684,0.0005070748581623678
4.6928976865279675e-5,7.794677886450967e-5,0.00011259851088783614,0.00014222110154227979,0.00016687143980882187,0.0002586304920378799,0.0006920045106670624
5.425118677281625e-5,9.060792778285843e-5,0.00013159301253533624,0.00016687143980882187,0.00019635803260581585,0.0003068131498750371,0.0008596617623333906
8.076388359986012e-5,0.0001368786024778935,0.0002017201070563684,0.0002586304920378799,0.0003068131498750371,0.0004907299215371209,0.0015680047565091455
0.00017256905888670166,0.00031698491718356214,0.0005070748581623678,0.0006920045106670624,0.0008596617623333906,0.0015680047565091455,0.009296433197511915
1.2104182477831246e-5,1.9577541893694836e-5,2.7588546624283873e-5,3.424693018901549e-5,3.969392350013365e-5,5.949350853974401e-5,0.0001316458638104378
1.9577541893694836e-5,3.2199991907002425e-5,4.5995567863884316e-5,5.76032119387939e-5,6.716798664960834e-5,0.00010228298264525628,0.0002463076838450551
2.7588546624283873e-5,4.5995567863884316e-5,6.650486522838373e-5,8.399204844043381e-5,9.851799569244185e-5,0.00015244460363079634,0.0004005853123103586
3.424693018901549e-5,5.76032119387939e-5,8.399204844043381e-5,0.00010672738277877493,0.0001257365654273251,0.0001969577837814348,0.0005536975133635982
3.969392350013365e-5,6.716798664960834e-5,9.851799569244185e-5,0.0001257365654273251,0.00014860804357055764,0.00023491222781537097,0.0006944358833796655
5.949350853974401e-5,0.00010228298264525628,0.00015244460363079634,0.0001969577837814348,0.00023491222781537097,0.00038123134097005254,0.0013009555583356107
0.0001316458638104378,0.0002463076838450551,0.0004005853123103586,0.0005536975133635982,0.0006944358833796655,0.0013009555583356107,0.008459963525929546
1.2937199439871912e-5,2.0762418619417693e-5,2.9122078405124092e-5,3.6075159660898525e-5,4.177416449434174e-5,6.258685727782632e-5,0.0001442923015714799
2.0762418619417693e-5,3.3750981915068155e-5,4.783056020884345e-5,5.965383325510585e-5,6.94015414286747e-5,0.00010529647445386777,0.00026031840756046373
2.9122078405124092e-5,4.783056020884345e-5,6.840396240917722e-5,8.585956125418986e-5,0.00010034501956706891,0.0001541890542641402,0.00041034271894431484
3.6075159660898525e-5,5.965383325510585e-5,8.585956125418986e-5,0.00010827992630532765,0.00012698836525172226,0.00019709717951107964,0.0005572652675071621
4.177416449434174e-5,6.94015414286747e-5,0.00010034501956706891,0.00012698836525172226,0.00014931872793313134,0.00023355860477122602,0.0006927287852239049
6.258685727782632e-5,0.00010529647445386777,0.0001541890542641402,0.00019709717951107964,0.00023355860477122602,0.000374140431400288,0.0012903932214833815
0.0001442923015714799,0.00026031840756046373,0.00041034271894431484,0.0005572652675071621,0.0006927287852239049,0.0012903932214833815,0.010104514881692919
7.543871762849076e-6,1.2465744404143365e-5,1.7820869919463723e-5,2.233261332961068e-5,2.6064425066237938e-5,3.990537893531201e-5,0.00010644811211089791
1.2465744404143365e-5,2.089126745730806e-5,3.0184497076444087e-5,3.808389374711416e-5,4.465366179961656e-5,6.921374796950154e-5,0.00019671567619315415
1.7820869919463723e-5,3.0184497076444087e-5,4.3991327166504526e-5,5.583162588849538e-5,6.57352340898773e-5,0.00010307150571040196,0.0003121170336927661
2.233261332961068e-5,3.808389374711416e-5,5.583162588849538e-5,7.115970314068596e-5,8.404293484066097e-5,0.00013297446466687993,0.00042473927642928494
2.6064425066237938e-5,4.465366179961656e-5,6.57352340898773e-5,8.404293484066097e-5,9.949168832870447e-5,0.0001585385367541773,0.0005292050987576325
3.990537893531201e-5,6.921374796950154e-5,0.00010307150571040196,0.00013297446466687993,0.0001585385367541773,0.00025845261091575705,0.0010048946054351112
0.00010644811211089791,0.00019671567619315415,0.0003121170336927661,0.00042473927642928494,0.0005292050987576325,0.0010048946054351112,0.0103427901518249
