"","V1","V2","V3","V4","V5"
"35",0.257609141821853,0.515218283643707,1.03796856791021,1.8872445729869,2.54777894682211
"36",0.243403758154026,0.486807516308052,1.02229578424691,1.87233472884821,2.52653100963879
"37",0.235211302019044,0.482484722090347,1.01321791638973,1.85570861386779,2.47295131883797
"38",0.270906885087919,0.505735887411945,1.01850086530274,1.83911131600194,2.48279908117907
"39",0.271228793431002,0.518872474389743,1.04316952464811,1.88680899778088,2.56234322325637
"40",0.243619344625293,0.487238689250587,1.04408290553697,1.90487125654634,2.54338595788806
"41",0.24109515487052,0.500559464397841,1.03326494944508,1.854572815594,2.42860889861905
"42",0.284498424900002,0.523477101816005,1.04695420363201,1.87996559173922,2.52771160555155
"43",0.258373817658943,0.518455149243285,1.03693276577506,1.90073260643014,2.59236561537039
"44",0.264590348558209,0.507131501403233,1.01815468584984,1.87587501385142,2.54412439817003
"45",0.247174903586644,0.50476177656331,1.04034385747649,1.8702171908547,2.5220589719947
"46",0.299605491999134,0.529659709069898,1.02293875125419,1.85194714761579,2.46926286348772
"47",0.276835200332858,0.515169012804038,1.02471614153978,1.8428280435696,2.4571040580928
"48",0.253408424530585,0.506816849061171,1.01363369812234,1.85576479799612,2.47721517136745
"49",0.253122178235333,0.507720902510372,1.01409182007015,1.88005232273402,2.55058562898833
"50",0.271493212669683,0.51374869474417,1.00870170553428,1.84615384615385,2.47476505395057
"51",0.258199737702877,0.523413212452618,1.04682642490524,1.90712513011516,2.61706606226309
"52",0.223628866961308,0.490414181932692,1.03926069192545,1.87818197335925,2.55015374605
"53",0.20657233726271,0.47668632546743,1.03286168631355,1.9068072735709,2.58215421578387
"54",0.246156370834573,0.502569257120586,1.02565154514405,1.88719884306506,2.52466179140299
"55",0.244496989238998,0.509368727581246,1.01873745516249,1.88073196547368,2.53875486251224
"56",0.228393874411219,0.507541943136042,1.01508388627208,1.85151300856028,2.52989356975591
"57",0.20114964760129,0.482759154243097,1.04442931524018,1.9330481134484,2.51437059501613
"58",0.223997810820256,0.497772912933902,0.995545825867803,1.83791697096759,2.48886456466951
"59",0.218660971869927,0.488082526495372,1.01521165511037,1.87618923184821,2.4677452539606
"60",0.222133420149838,0.481308329324487,1.00112132499493,1.85014921792333,2.43853902435593
"61",0.195840975372888,0.470588751502812,0.988711720329141,1.83006736695538,2.47177930082285
"62",0.234416642764183,0.468833285528367,0.975173233899003,1.80318907613636,2.44637208388702
"63",0.230144701289193,0.481435532506157,0.985091166512598,1.82575167327335,2.49235471828187
"64",0.219308419334568,0.462375250763713,0.976653494103275,1.75726353702306,2.4599094368694
"65",0.201993137067363,0.455768337006041,0.987522003440444,1.7775396061928,2.41700499078428
"66",0.248791810466207,0.479812777327684,0.95688884474024,1.74289325737741,2.3922221118506
"67",0.245050793060216,0.484710468673106,0.980203172240862,1.75036280757297,2.42356984699361
"68",0.230314739055443,0.484873134853565,0.969746269707129,1.73168976733416,2.39665863799048
"69",0.221191835709,0.464077486074076,0.967288912312052,1.735505172486,2.38206592302001
"70",0.253002895693826,0.472272071961808,0.944544143923617,1.71912094252012,2.40027220516675
"71",0.251671843147782,0.503343686295565,0.967963464992124,1.74492477915796,2.38517794812593
"72",0.232854042096684,0.465708084193369,0.959558242617279,1.75804801782997,2.3988956065432
"73",0.241225955369923,0.477740401948218,0.988428417823899,1.77318786539379,2.37601717837902
"74",0.260711416277166,0.488442838395271,0.96332868314413,1.74334465171838,2.40876165837529
"75",0.2587388636554,0.485135369353874,0.970270738707749,1.77882968763087,2.42567684676937
"76",0.241266463342963,0.482532926685927,0.965065853371853,1.73901006514195,2.41266463342963
"77",0.225937500969855,0.48344492618237,0.968303575585095,1.81556920422205,2.42075893896274
"78",0.240238612381775,0.48047722476355,0.9609544495271,1.76975777787908,2.4504338462941
"79",0.237454677145984,0.47691538165895,0.961354968202363,1.84740379722887,2.46501027396768
"80",0.184314819373577,0.450547336246523,0.983012369992413,1.8273872287369,2.51978837508055
"81",0.119565425664412,0.398551418881373,0.996378547203434,1.90138918162831,2.5540503426648
"82",0.133527690304777,0.423282778266143,0.976421235353682,1.86104218362283,2.56783763032859
"83",0.133428757703426,0.416964867823206,0.997379963833109,1.92304197040063,2.56593508220516
"84",0.113981373857877,0.382986396533143,0.958786634079525,1.84127313347042,2.47620514999877
"85",0.0738530681636467,0.37747123728086,0.972456172096585,1.89227972428188,2.52488869437875
"86",0.145914882153986,0.427854860004856,0.945204181064156,1.84256125099355,2.49352320836479
"87",0.146975450342706,0.428333044681814,0.963773444870203,1.85340058604839,2.57006251965387
"88",0.12332692590959,0.381915641526471,0.934738532636038,1.83478639450009,2.44817474109506
"89",0.127450902297241,0.398284069678879,0.95588176722931,1.83822436383311,2.5407719725662
"90",0.150991730137772,0.402959179805179,0.943698313361074,1.81479476981424,2.47878090309509
"91",0.156322524632822,0.432888335213212,0.95982030124553,1.86336449362324,2.55526361990058
"92",0.15466382825494,0.405992549169217,0.92798296952964,1.7941004077573,2.52491792902755
"93",0.147816807641036,0.411140612708576,0.964471946702424,1.83381327948725,2.50243728380833
"94",0.190988705396328,0.425432279323563,0.942028618502175,1.83999460807441,2.59969510686649
"95",0.188567084136639,0.435851913497218,0.964916583888158,1.83908866145454,2.61398624910492
"96",0.176485199655498,0.430046869885576,0.950629922904958,1.87108111809865,2.61045994702473
"97",0.167797164648584,0.418558628967515,0.96926219650906,1.86856530789069,2.58609438612072
"98",0.216233536808263,0.447379731327441,0.95441009349854,1.86408221386434,2.58102314597427
"99",0.210127979389202,0.442697785167846,0.973935127369261,1.84457410486602,2.55401206219034
"100",0.211242746118345,0.43705395748623,0.961518706469706,1.86690803002598,2.5771615026438
"101",0.192710776594887,0.436985887970264,0.946802757268905,1.82077453320943,2.51995195396186
"102",0.229552492198802,0.441443789529059,0.935785081479179,1.79337884530314,2.48312669623749
"103",0.233158932142961,0.452187019913621,0.953831995130293,1.76635554653758,2.47289776515261
"104",0.223555767191187,0.450206705482565,0.972122897772776,1.81779398714314,2.50636263284345
"105",0.22372170740535,0.4474434148107,0.941127310020743,1.75481714246071,2.45989008595539
"106",0.239385538090578,0.44698399767817,0.931348116315755,1.73478409886797,2.44813916506355
"107",0.247728843489187,0.454169546396842,0.935864519848039,1.77327058712265,2.47728843489187
"108",0.24054936187453,0.467353045927658,0.941853844322445,1.85016823476067,2.62778872047302
"109",0.24044139756166,0.449172009662045,0.948026081814545,1.84954392758645,2.58852338860667
"110",0.261879592594537,0.470907121956358,0.952289427616498,1.77899908799974,2.48411499261104
"111",0.245549204455864,0.472210008568968,0.944420017137937,1.81618715152891,2.55211430734057
"112",0.241052554951055,0.455321492685326,0.937426602587435,1.80273831581868,2.57524479539377
"113",0.232855561486407,0.465711122972813,0.958034310115501,1.83097654504783,2.5334685089721
"114",0.268435131542911,0.481610415912124,0.950026025908847,1.78129879857909,2.53736117753155
"115",0.261015175020714,0.469827315037285,0.965756147576641,1.80702110742715,2.50966090782416
